recording,clip_idx,split,3dmm_feature_path,start_time,end_time,duration,speaker_id
recording24,9,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_1_9_cropped.npy,,,6.36,0
recording24,12,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_12_cropped.npy,,,10.0,0
recording24,13,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_13_cropped.npy,,,3.4,0
recording24,16,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_16_cropped.npy,,,10.0,0
recording24,17,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_17_cropped.npy,,,8.28,0
recording24,18,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_18_cropped.npy,,,8.6,0
recording24,19,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_19_cropped.npy,,,8.6,0
recording24,1,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_1_cropped.npy,,,10.0,0
recording24,20,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_20_cropped.npy,,,9.92,0
recording24,21,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_21_cropped.npy,,,3.52,0
recording24,22,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_22_cropped.npy,,,1.72,0
recording24,24,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_24_cropped.npy,,,10.0,0
recording24,25,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_25_cropped.npy,,,3.04,0
recording24,26,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_26_cropped.npy,,,10.0,0
recording24,27,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_27_cropped.npy,,,3.04,0
recording24,28,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_28_cropped.npy,,,10.0,0
recording24,29,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_29_cropped.npy,,,1.04,0
recording24,2,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_2_cropped.npy,,,1.72,0
recording24,32,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_32_cropped.npy,,,2.44,0
recording24,34,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_34_cropped.npy,,,1.64,0
recording24,36,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_36_cropped.npy,,,1.64,0
recording24,37,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_37_cropped.npy,,,9.64,0
recording24,38,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_38_cropped.npy,,,10.0,0
recording24,39,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_39_cropped.npy,,,1.24,0
recording24,3,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_3_cropped.npy,,,7.04,0
recording24,40,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_40_cropped.npy,,,9.12,0
recording24,41,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_41_cropped.npy,,,8.4,0
recording24,42,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_42_cropped.npy,,,10.0,0
recording24,43,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_43_cropped.npy,,,1.84,0
recording24,45,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_45_cropped.npy,,,8.12,0
recording24,46,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_46_cropped.npy,,,8.12,0
recording24,47,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_47_cropped.npy,,,6.36,0
recording24,5,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_5_cropped.npy,,,4.64,0
recording24,6,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_6_cropped.npy,,,0.36,0
recording24,8,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_8_cropped.npy,,,6.24,0
recording24,9,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos2/listener/clip_2_9_cropped.npy,,,6.36,0
recording24,0,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_0_cropped.npy,,,9.4,1
recording24,10,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_10_cropped.npy,,,9.36,1
recording24,11,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_11_cropped.npy,,,3.44,1
recording24,12,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_12_cropped.npy,,,7.44,1
recording24,14,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_14_cropped.npy,,,5.24,1
recording24,15,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_15_cropped.npy,,,1.84,1
recording24,17,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_17_cropped.npy,,,7.48,1
recording24,18,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_18_cropped.npy,,,7.32,1
recording24,19,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_19_cropped.npy,,,7.48,1
recording24,1,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_1_cropped.npy,,,8.32,1
recording24,20,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_20_cropped.npy,,,10.0,1
recording24,22,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_22_cropped.npy,,,7.76,1
recording24,24,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_24_cropped.npy,,,10.0,1
recording24,25,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_25_cropped.npy,,,3.04,1
recording24,26,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_26_cropped.npy,,,6.76,1
recording24,27,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_27_cropped.npy,,,1.52,1
recording24,28,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_28_cropped.npy,,,1.0,1
recording24,29,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_29_cropped.npy,,,2.56,1
recording24,30,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_30_cropped.npy,,,5.64,1
recording24,31,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_31_cropped.npy,,,9.48,1
recording24,32,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_32_cropped.npy,,,9.68,1
recording24,33,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_33_cropped.npy,,,9.96,1
recording24,34,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_34_cropped.npy,,,1.64,1
recording24,35,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_35_cropped.npy,,,4.76,1
recording24,36,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_36_cropped.npy,,,1.64,1
recording24,37,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_37_cropped.npy,,,6.96,1
recording24,38,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_38_cropped.npy,,,9.48,1
recording24,39,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_39_cropped.npy,,,1.24,1
recording24,3,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_3_cropped.npy,,,10.0,1
recording24,40,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_40_cropped.npy,,,7.68,1
recording24,41,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_41_cropped.npy,,,7.68,1
recording24,42,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_42_cropped.npy,,,7.2,1
recording24,44,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_44_cropped.npy,,,7.56,1
recording24,46,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_46_cropped.npy,,,8.12,1
recording24,47,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_47_cropped.npy,,,6.36,1
recording24,4,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_4_cropped.npy,,,1.76,1
recording24,5,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_5_cropped.npy,,,10.0,1
recording24,6,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_6_cropped.npy,,,0.36,1
recording24,7,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_1_7_cropped.npy,,,5.04,1
recording24,0,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_0_cropped.npy,,,9.04,1
recording24,10,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_10_cropped.npy,,,9.96,1
recording24,11,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_11_cropped.npy,,,3.44,1
recording24,12,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_12_cropped.npy,,,7.48,1
recording24,13,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_13_cropped.npy,,,3.4,1
recording24,14,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_14_cropped.npy,,,5.32,1
recording24,15,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_15_cropped.npy,,,0.32,1
recording24,17,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_17_cropped.npy,,,6.08,1
recording24,18,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_18_cropped.npy,,,6.56,1
recording24,19,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_19_cropped.npy,,,6.92,1
recording24,1,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_1_cropped.npy,,,8.44,1
recording24,20,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_20_cropped.npy,,,10.0,1
recording24,22,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_22_cropped.npy,,,4.96,1
recording24,24,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_24_cropped.npy,,,10.0,1
recording24,25,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_25_cropped.npy,,,3.04,1
recording24,26,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_26_cropped.npy,,,5.84,1
recording24,27,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_27_cropped.npy,,,1.36,1
recording24,28,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_28_cropped.npy,,,9.8,1
recording24,29,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_29_cropped.npy,,,2.56,1
recording24,30,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_30_cropped.npy,,,5.56,1
recording24,31,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_31_cropped.npy,,,9.32,1
recording24,32,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_32_cropped.npy,,,9.48,1
recording24,33,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_33_cropped.npy,,,1.2,1
recording24,34,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_34_cropped.npy,,,1.48,1
recording24,36,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_36_cropped.npy,,,1.64,1
recording24,37,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_37_cropped.npy,,,7.2,1
recording24,38,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_38_cropped.npy,,,8.88,1
recording24,39,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_39_cropped.npy,,,1.24,1
recording24,3,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_3_cropped.npy,,,9.84,1
recording24,40,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_40_cropped.npy,,,0.76,1
recording24,41,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_41_cropped.npy,,,7.36,1
recording24,42,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_42_cropped.npy,,,3.96,1
recording24,43,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_43_cropped.npy,,,0.56,1
recording24,44,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_44_cropped.npy,,,7.4,1
recording24,45,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_45_cropped.npy,,,8.12,1
recording24,46,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_46_cropped.npy,,,7.8,1
recording24,47,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_47_cropped.npy,,,6.24,1
recording24,4,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_4_cropped.npy,,,1.76,1
recording24,5,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_5_cropped.npy,,,10.0,1
recording24,6,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_6_cropped.npy,,,0.36,1
recording24,7,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_7_cropped.npy,,,5.8,1
recording24,8,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_8_cropped.npy,,,0.04,1
recording24,9,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos3/speaker/clip_2_9_cropped.npy,,,6.36,1
recording24,0,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_0_cropped.npy,,,9.76,0
recording24,10,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_10_cropped.npy,,,10.0,0
recording24,11,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_11_cropped.npy,,,3.44,0
recording24,12,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_12_cropped.npy,,,10.0,0
recording24,13,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_13_cropped.npy,,,3.4,0
recording24,15,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_15_cropped.npy,,,8.28,0
recording24,16,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_16_cropped.npy,,,10.0,0
recording24,17,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_17_cropped.npy,,,8.28,0
recording24,18,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_18_cropped.npy,,,8.6,0
recording24,19,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_19_cropped.npy,,,8.6,0
recording24,1,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_1_cropped.npy,,,9.84,0
recording24,20,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_20_cropped.npy,,,10.0,0
recording24,21,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_21_cropped.npy,,,3.52,0
recording24,22,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_22_cropped.npy,,,10.0,0
recording24,23,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_23_cropped.npy,,,2.24,0
recording24,25,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_25_cropped.npy,,,3.04,0
recording24,26,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_26_cropped.npy,,,10.0,0
recording24,28,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_28_cropped.npy,,,10.0,0
recording24,29,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_29_cropped.npy,,,2.56,0
recording24,2,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_2_cropped.npy,,,1.72,0
recording24,30,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_30_cropped.npy,,,5.64,0
recording24,31,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_31_cropped.npy,,,9.64,0
recording24,32,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_32_cropped.npy,,,9.68,0
recording24,33,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_33_cropped.npy,,,10.0,0
recording24,34,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_34_cropped.npy,,,1.64,0
recording24,35,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_35_cropped.npy,,,10.0,0
recording24,39,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_39_cropped.npy,,,1.24,0
recording24,3,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_3_cropped.npy,,,10.0,0
recording24,41,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_41_cropped.npy,,,8.4,0
recording24,42,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_42_cropped.npy,,,10.0,0
recording24,43,train,/mnt/c5e5154b-1778-4612-bccd-c7729282dbe3/Pawan/MPII/stacked_npy/train/recording24/subjectPos4/listener/clip_1_43_cropped.npy,,,1.84,0
